134.00 0.00068900 0.00006200 133.30685282 133.30685282 0.00034600
134.50 0.00061800 0.00006200 133.80685282 133.80685282 0.00034600
135.00 0.00061700 0.00006400 134.30685282 134.30685282 0.00042500
135.50 0.00061700 0.00006100 134.80685282 134.80685282 0.00034600
136.00 0.00064000 0.00006200 135.30685282 135.30685282 0.00034100
136.50 0.00061500 0.00011000 135.80685282 135.80685282 0.00038100
137.00 0.00061800 0.00006100 136.30685282 136.30685282 0.00034600
137.50 0.00061800 0.00006100 136.80685282 136.80685282 0.00034600
138.00 0.00073700 0.00008500 137.30685282 137.30685282 0.00038800
138.50 0.00065100 0.00006100 137.80685282 137.80685282 0.00033700
139.00 0.00062100 0.00006100 138.30685282 138.30685282 0.00034600
139.50 0.00062000 0.00010100 138.80685282 138.80685282 0.00034500
140.00 0.00061800 0.00006100 139.30685282 139.30685282 0.00034500
140.50 0.00062800 0.00006100 139.80685282 139.80685282 0.00034700
141.00 0.00061800 0.00006100 140.30685282 140.30685282 0.00046100
141.50 0.00061700 0.00006100 140.80685282 140.80685282 0.00035500
142.00 0.00061800 0.00006100 141.30685282 141.30685282 0.00034700
142.50 0.00065800 0.00006200 141.80685282 141.80685282 0.00034500
143.00 0.00061700 0.00006100 142.30685282 142.30685282 0.00035300
143.50 0.00079500 0.00006200 142.80685282 142.80685282 0.00038600
144.00 0.00077800 0.00006200 143.30685282 143.30685282 0.00034700
144.50 0.00146200 0.00010700 143.80685282 143.80685282 0.00060600
145.00 0.00108100 0.00010600 144.30685282 144.30685282 0.00061500
145.50 0.00098900 0.00008900 144.80685282 144.80685282 0.00050100
146.00 0.00089400 0.00008900 145.30685282 145.30685282 0.00050000
146.50 0.00089300 0.00008900 145.80685282 145.80685282 0.00050200
147.00 0.00083300 0.00007700 146.30685282 146.30685282 0.00042500
147.50 0.00076400 0.00007600 146.80685282 146.80685282 0.00042600
148.00 0.00076300 0.00007600 147.30685282 147.30685282 0.00042700
148.50 0.00076300 0.00007500 147.80685282 147.80685282 0.00041900
149.00 0.00070800 0.00006700 148.30685282 148.30685282 0.00037400
149.50 0.00066400 0.00006600 148.80685282 148.80685282 0.00037200
150.00 0.00066400 0.00006700 149.30685282 149.30685282 0.00037300
150.50 0.00066500 0.00006600 149.80685282 149.80685282 0.00037400
151.00 0.00066400 0.00006600 150.30685282 150.30685282 0.00037400
151.50 0.00067700 0.00006400 150.80685282 150.80685282 0.00035400
152.00 0.00063200 0.00006400 151.30685282 151.30685282 0.00036300
152.50 0.00061800 0.00006100 151.80685282 151.80685282 0.00034600
153.00 0.00061600 0.00006100 152.30685282 152.30685282 0.00034500
153.50 0.00061800 0.00006100 152.80685282 152.80685282 0.00034600
154.00 0.00061800 0.00006100 153.30685282 153.30685282 0.00042900
154.50 0.00061800 0.00006100 153.80685282 153.80685282 0.00034600
155.00 0.00061600 0.00006200 154.30685282 154.30685282 0.00034600
155.50 0.00061800 0.00006100 154.80685282 154.80685282 0.00034700
156.00 0.00061700 0.00006100 155.30685282 155.30685282 0.00034600
156.50 0.00061800 0.00006100 155.80685282 155.80685282 0.00034600
157.00 0.00066100 0.00006100 156.30685282 156.30685282 0.00034800
157.50 0.00061700 0.00006100 156.80685282 156.80685282 0.00034600
158.00 0.00061800 0.00006100 157.30685282 157.30685282 0.00034700
158.50 0.00061700 0.00006100 157.80685282 157.80685282 0.00034600
159.00 0.00061700 0.00006100 158.30685282 158.30685282 0.00034700
159.50 0.00061700 0.00006100 158.80685282 158.80685282 0.00034700
160.00 0.00061700 0.00006100 159.30685282 159.30685282 0.00034000
160.50 0.00061800 0.00006100 159.80685282 159.80685282 0.00034700
161.00 0.00062500 0.00006000 160.30685282 160.30685282 0.00033900
161.50 0.00060600 0.00005900 160.80685282 160.80685282 0.00045400
162.00 0.00059000 0.00005800 161.30685282 161.30685282 0.00032300
162.50 0.00057500 0.00005700 161.80685282 161.80685282 0.00032300
163.00 0.00057600 0.00005700 162.30685282 162.30685282 0.00032300
163.50 0.00057600 0.00005700 162.80685282 162.80685282 0.00032300
164.00 0.00057700 0.00005800 163.30685282 163.30685282 0.00032300
164.50 0.00057500 0.00005700 163.80685282 163.80685282 0.00035100
165.00 0.00066200 0.00005700 164.30685282 164.30685282 0.00032400
